cores,lithography,base_frequency,tdp,max_temp,sku,cache_size,processor_performance,socket_group,memory_group,brand
8.0,32.0,4700.0,220.0,57.0,1481,8192.0,Low Tier,FCPGA,DDR3,0
8.0,32.0,4400.0,220.0,57.0,1476,8192.0,Low Tier,FCPGA,DDR3,0
8.0,32.0,4000.0,125.0,61.1,1466,8192.0,Low Tier,FCPGA,DDR3,0
8.0,32.0,3300.0,95.0,70.5,1471,8192.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,2500.0,35.0,84.63613445378151,5716,4096.0,Low Tier,Other,DDR3,0
8.0,32.0,4000.0,125.0,61.1,1461,8192.0,Low Tier,FCPGA,DDR3,0
8.0,32.0,4000.0,125.0,61.0,1456,8192.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,1900.0,20.0,84.63613445378151,5711,4096.0,Low Tier,Other,Other,0
4.0,28.0,2200.0,4.5,84.63613445378151,5721,2048.0,Low Tier,BGA,DDR3,0
8.0,32.0,4000.0,125.0,61.0,1451,8192.0,Low Tier,FCPGA,DDR3,0
8.0,32.0,3200.0,95.0,70.5,1446,8192.0,Low Tier,FCPGA,DDR3,0
8.0,32.0,3500.0,125.0,61.1,1441,8192.0,Low Tier,FCPGA,DDR3,0
8.0,32.0,3400.0,95.0,70.5,1436,8192.0,Low Tier,FCPGA,Other,0
8.0,32.0,3300.0,95.0,70.5,1431,8192.0,Low Tier,FCPGA,DDR3,0
8.0,32.0,3600.0,125.0,61.0,1426,8192.0,Low Tier,FCPGA,DDR3,0
8.0,32.0,3100.0,125.0,61.0,1421,8192.0,Low Tier,FCPGA,Other,0
4.0,28.0,2200.0,15.0,90.0,5956,2048.0,Low Tier,BGA,DDR3,0
6.0,32.0,3900.0,125.0,61.0,1416,8192.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,2400.0,100.0,84.63613445378151,5826,4096.0,Low Tier,Other,DDR3,0
4.0,28.0,1800.0,20.0,84.63613445378151,5821,4096.0,Low Tier,Other,DDR3,0
6.0,32.0,3900.0,125.0,61.0,1411,8192.0,Low Tier,FCPGA,DDR3,0
6.0,32.0,3500.0,95.0,70.5,1926,8192.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,2000.0,15.0,90.0,5936,2048.0,Low Tier,BGA,DDR3,0
6.0,32.0,3800.0,125.0,61.1,1406,8192.0,Low Tier,FCPGA,DDR3,0
6.0,32.0,3300.0,95.0,70.0,1401,8192.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,4200.0,125.0,61.1,1396,8192.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,4000.0,95.0,70.5,1931,4096.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,3800.0,95.0,70.5,1391,4096.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,4200.0,125.0,61.1,1386,8192.0,Low Tier,FCPGA,Other,0
4.0,32.0,3800.0,125.0,70.0,1381,4096.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,3600.0,95.0,70.5,1376,8192.0,Low Tier,FCPGA,DDR3,0
6.0,22.030927835051546,3500.0,95.0,84.63613445378151,1691,6144.0,Low Tier,FCPGA,DDR3,0
4.0,22.030927835051546,2700.0,95.0,71.0,1686,6144.0,Low Tier,FCPGA,Other,0
4.0,22.030927835051546,3700.0,125.0,84.63613445378151,1911,6144.0,Low Tier,FCPGA,DDR3,0
2.0,28.0,1600.0,15.0,90.0,5931,1024.0,Low Tier,BGA,Other,0
4.0,28.0,2000.0,15.0,90.0,5941,2048.0,Low Tier,BGA,DDR3,0
4.0,45.0,3600.0,125.0,62.0,1906,6144.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,2000.0,15.0,90.0,5961,2048.0,Low Tier,BGA,DDR3,0
4.0,22.030927835051546,3400.0,80.0,84.63613445378151,1671,2048.0,Low Tier,FCPGA,Other,0
2.0,28.0,2200.0,17.0,84.63613445378151,5796,1024.0,Low Tier,BGA,Other,0
4.0,22.030927835051546,3000.0,95.0,71.0,1666,512.0,Low Tier,FCPGA,Other,0
4.0,28.0,2400.0,15.0,84.63613445378151,5791,2048.0,Low Tier,BGA,DDR3,0
4.0,22.030927835051546,3300.0,95.0,84.63613445378151,1681,2048.0,Low Tier,FCPGA,Other,0
4.0,22.030927835051546,3200.0,95.0,71.0,1676,2048.0,Low Tier,FCPGA,DDR3,0
2.0,32.0,2900.0,35.0,84.63613445378151,5451,2048.0,Low Tier,Other,DDR3,0
2.0,22.030927835051546,4000.0,80.0,84.63613445378151,1661,6144.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,2000.0,25.0,84.63613445378151,5786,2048.0,Low Tier,BGA,Other,0
2.0,45.0,3400.0,80.0,84.63613445378151,1936,1024.0,Low Tier,FCPGA,Other,0
2.0,22.030927835051546,3200.0,80.0,84.63613445378151,1651,1024.0,Low Tier,FCPGA,Other,0
2.0,22.030927835051546,3400.0,80.0,70.0,1901,6144.0,Low Tier,FCPGA,DDR3,0
4.0,22.030927835051546,2400.0,45.0,100.0,1611,2048.0,Low Tier,Other,DDR3,0
4.0,22.030927835051546,2200.0,35.0,100.0,1636,2048.0,Low Tier,Other,DDR3,0
4.0,22.030927835051546,1800.0,35.0,100.0,1631,2048.0,Low Tier,Other,DDR3,0
3.0,22.030927835051546,2300.0,35.0,100.0,1641,1536.0,Low Tier,FCPGA,DDR3,0
3.0,22.030927835051546,2000.0,35.0,100.0,1646,1536.0,Low Tier,FCPGA,DDR3,0
2.0,22.030927835051546,3000.0,35.0,100.0,1621,2048.0,Low Tier,Other,DDR3,0
4.0,28.0,1800.0,65.0,90.0,5946,2048.0,Low Tier,BGA,DDR3,0
2.0,22.030927835051546,2600.0,35.0,100.0,1626,2048.0,Low Tier,Other,DDR3,0
4.0,28.0,1600.0,4.5,84.63613445378151,5801,2048.0,Low Tier,BGA,DDR3,0
2.0,22.030927835051546,2800.0,35.0,100.0,1616,2048.0,Low Tier,Other,Other,0
4.0,28.0,1800.0,15.0,84.63613445378151,5746,2048.0,Low Tier,BGA,DDR3,0
4.0,22.030927835051546,3300.0,95.0,84.63613445378151,1606,2048.0,Low Tier,FCPGA,Other,0
4.0,22.030927835051546,3200.0,95.0,84.63613445378151,1601,2048.0,Low Tier,FCPGA,Other,0
4.0,22.030927835051546,3000.0,95.0,84.63613445378151,1596,2048.0,Low Tier,FCPGA,Other,0
4.0,28.0,1550.0,15.0,84.63613445378151,5741,2048.0,Low Tier,BGA,Other,0
3.0,22.030927835051546,3200.0,95.0,84.63613445378151,1591,1536.0,Low Tier,FCPGA,Other,0
4.0,28.0,1500.0,15.0,84.63613445378151,5766,2048.0,Low Tier,BGA,Other,0
3.0,22.030927835051546,3000.0,95.0,84.63613445378151,1586,1536.0,Low Tier,FCPGA,Other,0
2.0,22.030927835051546,3500.0,80.0,84.63613445378151,1581,1024.0,Low Tier,FCPGA,Other,0
2.0,22.030927835051546,3400.0,80.0,84.63613445378151,1576,1024.0,Low Tier,FCPGA,Other,0
2.0,22.030927835051546,3200.0,80.0,84.63613445378151,1571,1024.0,Low Tier,FCPGA,Other,0
4.0,32.0,2800.0,100.0,70.1,1326,4096.0,Low Tier,Other,Other,0
4.0,32.0,2700.0,65.0,70.1,1321,4096.0,Low Tier,Other,Other,0
4.0,32.0,2600.0,100.0,70.1,1311,4096.0,Low Tier,Other,Other,0
4.0,32.0,2600.0,65.0,84.63613445378151,1316,4096.0,Low Tier,Other,Other,0
4.0,22.030927835051546,2700.0,45.0,84.63613445378151,1306,0.0,Low Tier,FCPGA,DDR3,0
3.0,22.030927835051546,3400.0,95.0,75.0,1301,1536.0,Low Tier,FCPGA,DDR3,0
3.0,22.030927835051546,2700.0,45.0,84.63613445378151,1296,1536.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,1800.0,81.20796178343949,90.0,5981,2048.0,Low Tier,BGA,DDR3,0
2.0,22.030927835051546,3100.0,45.0,72.0,1291,2048.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3800.0,65.0,84.63613445378151,2071,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,1600.0,81.20796178343949,90.0,5986,2048.0,Low Tier,BGA,DDR3,0
4.0,28.0,3500.0,81.20796178343949,84.63613445378151,2076,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,2200.0,81.20796178343949,90.0,5996,2048.0,Low Tier,BGA,DDR3,0
4.0,28.0,3200.0,81.20796178343949,84.63613445378151,2081,2048.0,Low Tier,LGA,DDR4,0
2.0,28.0,1600.0,81.20796178343949,90.0,5991,1024.0,Low Tier,BGA,Other,0
4.0,28.0,2000.0,81.20796178343949,90.0,6001,2048.0,Low Tier,BGA,DDR3,0
4.0,28.0,4000.0,95.0,72.4,1371,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,1800.0,65.0,90.0,6006,2048.0,Low Tier,BGA,DDR3,0
4.0,28.0,3900.0,95.0,72.4,1366,4096.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,4100.0,45.0,74.0,5626,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3700.0,95.0,72.4,1356,4096.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,4000.0,45.0,74.0,5631,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3700.0,95.0,72.4,1361,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3500.0,81.20796178343949,71.3,1351,2048.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,3500.0,65.0,71.3,5531,4096.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,3800.0,100.0,84.63613445378151,1346,4096.0,Low Tier,FCPGA,Other,0
4.0,22.030927835051546,3400.0,65.0,71.3,1336,4096.0,Low Tier,FCPGA,DDR3,0
2.0,32.0,4000.0,65.0,70.0,5521,1024.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,3400.0,100.0,84.63613445378151,1341,4096.0,Low Tier,FCPGA,Other,0
4.0,32.0,3200.0,65.0,84.63613445378151,1331,4096.0,Low Tier,FCPGA,Other,0
2.0,32.0,3900.0,65.0,70.0,5516,1024.0,Low Tier,FCPGA,DDR3,0
4.0,65.0,56.0,45.0,70.0,1916,0.0,Other,FCPGA,Other,0
4.0,28.0,2000.0,17.0,70.0,1566,2048.0,Low Tier,BGA,DDR3,0
16.0,32.0,2800.0,140.0,64.4,1896,16384.0,Low Tier,BGA,DDR3,0
16.0,32.0,2500.0,115.0,69.0,1891,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,3700.0,95.0,72.4,5636,4096.0,Low Tier,FCPGA,DDR3,0
16.0,32.0,2400.0,115.0,69.0,1886,16384.0,Low Tier,BGA,DDR3,0
16.0,32.0,2300.0,115.0,69.0,1881,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,3500.0,65.0,71.3,5661,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3100.0,65.0,71.3,5676,4096.0,Low Tier,FCPGA,DDR3,0
16.0,32.0,2000.0,99.0,69.0,1876,16384.0,Low Tier,BGA,DDR3,0
2.0,28.0,3500.0,65.0,70.0,5671,1024.0,Low Tier,FCPGA,DDR3,0
16.0,32.0,1800.0,85.0,65.0,1871,16384.0,Low Tier,BGA,DDR3,0
2.0,28.0,3400.0,65.0,70.0,5666,1024.0,Low Tier,FCPGA,DDR3,0
12.0,32.0,2800.0,115.0,70.4,1866,16384.0,Low Tier,BGA,DDR3,0
12.0,32.0,2600.0,115.0,70.4,1861,16384.0,Low Tier,BGA,DDR3,0
2.0,32.0,3800.0,65.0,70.0,5641,1024.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,2100.0,19.0,84.63613445378151,5891,4096.0,Low Tier,Other,DDR3,0
12.0,32.0,2300.0,99.0,69.0,1856,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,1900.0,100.0,84.63613445378151,5901,4096.0,Low Tier,Other,DDR3,0
8.0,32.0,3200.0,115.0,71.7,1851,16384.0,Low Tier,BGA,DDR3,0
8.0,32.0,2800.0,115.0,71.7,1846,16384.0,Low Tier,BGA,DDR3,0
2.0,28.0,2200.0,100.0,84.63613445378151,5896,1024.0,Low Tier,Other,DDR3,0
4.0,28.0,2000.0,15.0,90.0,6111,2048.0,Low Tier,BGA,DDR3,0
4.0,32.0,3500.0,115.0,74.4,1841,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,2200.0,25.0,84.63613445378151,6021,2048.0,Low Tier,BGA,DDR3,0
16.0,32.0,2700.0,140.0,64.4,1836,16384.0,Low Tier,BGA,DDR3,0
16.0,32.0,2600.0,140.0,64.4,1561,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,2700.0,35.0,84.63613445378151,5886,4096.0,Low Tier,Other,DDR3,0
16.0,32.0,2400.0,115.0,69.0,1831,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,2100.0,20.0,84.63613445378151,5881,4096.0,Low Tier,Other,DDR3,0
16.0,32.0,2300.0,115.0,69.0,1556,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,2100.0,81.20796178343949,90.0,5976,2048.0,Low Tier,BGA,DDR3,0
16.0,32.0,2200.0,115.0,69.0,1551,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,2200.0,25.0,76.0,6096,2048.0,Low Tier,FCPGA,DDR3,0
16.0,32.0,2100.0,115.0,69.0,1546,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,2050.0,25.0,76.0,5836,2048.0,Low Tier,FCPGA,DDR3,0
16.0,32.0,1600.0,85.0,65.0,1826,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,1600.0,25.0,76.0,5831,2048.0,Low Tier,FCPGA,DDR3,0
12.0,32.0,2600.0,115.0,70.4,1541,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,1300.0,25.0,90.0,5911,2048.0,Other,FCPGA,DDR3,0
12.0,32.0,2400.0,115.0,70.4,1821,16384.0,Low Tier,BGA,DDR3,0
2.0,28.0,1450.0,25.0,90.0,5906,1024.0,Other,FCPGA,DDR3,0
4.0,28.0,1800.0,65.0,90.0,5951,2048.0,Low Tier,BGA,DDR3,0
4.0,28.0,1800.0,65.0,90.0,5966,2048.0,Low Tier,BGA,DDR3,0
8.0,32.0,3000.0,115.0,71.7,1816,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,1500.0,15.0,84.63613445378151,5871,2048.0,Low Tier,BGA,DDR3,0
8.0,32.0,2600.0,115.0,71.7,1811,16384.0,Low Tier,BGA,DDR3,0
4.0,28.0,1300.0,15.0,90.0,5866,2048.0,Low Tier,BGA,DDR3,0
4.0,32.0,3300.0,115.0,74.4,1806,16384.0,Low Tier,BGA,DDR3,0
2.0,28.0,1650.0,15.0,84.63613445378151,5876,1024.0,Low Tier,BGA,Other,0
12.0,22.030927835051546,2500.0,140.0,64.0,1801,12288.0,Low Tier,BGA,DDR3,0
12.0,22.030927835051546,2300.0,115.0,69.0,1536,12288.0,Low Tier,BGA,DDR3,0
12.0,22.030927835051546,1800.0,85.0,69.0,1531,12288.0,Low Tier,BGA,DDR3,0
8.0,22.030927835051546,2600.0,115.0,69.0,1526,12288.0,Low Tier,BGA,DDR3,0
8.0,22.030927835051546,2200.0,85.0,66.0,1521,12288.0,Low Tier,BGA,DDR3,0
4.0,28.0,1800.0,65.0,90.0,6011,2048.0,Low Tier,BGA,DDR3,0
8.0,32.0,3100.0,95.0,70.5,1516,8192.0,Low Tier,BGA,DDR3,0
8.0,32.0,2600.0,65.0,68.0,1511,8192.0,Low Tier,BGA,DDR3,0
8.0,32.0,2000.0,40.0,70.0,1506,8192.0,Low Tier,BGA,DDR3,0
6.0,32.0,3500.0,95.0,67.7,1501,8192.0,Low Tier,BGA,DDR3,0
6.0,32.0,3100.0,95.0,67.7,1496,8192.0,Low Tier,BGA,DDR3,0
2.0,28.0,1500.0,10.0,90.0,5971,1024.0,Low Tier,BGA,DDR3,0
6.0,32.0,3000.0,65.0,68.0,1491,8192.0,Low Tier,BGA,DDR3,0
2.0,28.0,1400.0,3.95,84.63613445378151,5861,1024.0,Low Tier,BGA,Other,0
6.0,32.0,2200.0,35.0,85.0,1486,8192.0,Low Tier,BGA,DDR3,0
8.0,32.0,3000.0,95.0,70.5,1796,8192.0,Low Tier,BGA,DDR3,0
8.0,32.0,2800.0,95.0,70.5,1791,8192.0,Low Tier,BGA,DDR3,0
2.0,28.0,1350.0,10.0,84.63613445378151,5856,1024.0,Low Tier,BGA,Other,0
8.0,32.0,2600.0,65.0,68.0,1786,8192.0,Low Tier,BGA,DDR3,0
2.0,28.0,1400.0,15.0,84.63613445378151,5851,1024.0,Low Tier,BGA,Other,0
8.0,32.0,2500.0,65.0,68.0,1781,8192.0,Low Tier,BGA,DDR3,0
2.0,28.0,1000.0,9.0,84.63613445378151,5846,1024.0,Low Tier,BGA,Other,0
2.0,28.0,1000.0,9.0,84.63613445378151,5841,1024.0,Low Tier,BGA,Other,0
8.0,32.0,1600.0,35.0,64.0,1776,8192.0,Low Tier,BGA,DDR3,0
6.0,32.0,3400.0,95.0,70.5,1771,8192.0,Low Tier,BGA,DDR3,0
6.0,32.0,3300.0,95.0,70.5,1766,8192.0,Low Tier,BGA,DDR3,0
6.0,32.0,3100.0,95.0,70.5,1761,8192.0,Low Tier,BGA,DDR3,0
2.0,28.0,1500.0,81.20796178343949,90.0,6016,1024.0,Low Tier,BGA,DDR3,0
6.0,32.0,2900.0,65.0,68.0,1756,8192.0,Low Tier,BGA,DDR3,0
6.0,32.0,2800.0,65.0,68.0,1751,8192.0,Low Tier,BGA,DDR3,0
6.0,32.0,2700.0,95.0,70.5,1746,8192.0,Low Tier,BGA,DDR3,0
8.0,32.0,2600.0,65.0,70.3,1741,8192.0,Low Tier,FCPGA,DDR3,0
8.0,32.0,2300.0,65.0,70.3,1736,8192.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,2800.0,45.0,69.1,1731,8192.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,1900.0,25.0,70.0,1726,8192.0,Low Tier,FCPGA,DDR3,0
8.0,32.0,2400.0,65.0,61.1,1721,8192.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,2700.0,45.0,61.1,1716,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,2400.0,25.0,84.63613445378151,1266,2048.0,Low Tier,BGA,DDR3,0
4.0,32.0,2500.0,45.0,84.63613445378151,1711,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,1900.0,22.0,84.63613445378151,5656,2048.0,Low Tier,BGA,DDR3,0
2.0,22.030927835051546,2200.0,35.0,95.0,1706,1024.0,Other,Other,DDR2,0
2.0,22.030927835051546,2000.0,31.0,84.63613445378151,1701,1024.0,Other,Other,DDR2,0
4.0,22.030927835051546,1800.0,31.0,84.63613445378151,1696,0.0,Other,Other,Other,0
2.0,22.030927835051546,1600.0,31.0,84.63613445378151,1921,2048.0,Other,Other,Other,0
2.0,22.0,1700.0,7.0,100.0,77976,1024.0,Low Tier,BGA,DDR3,1
2.0,22.0,1700.0,6.0,98.0,77977,1024.0,Low Tier,BGA,DDR3,1
2.0,22.0,1700.0,7.0,100.0,77978,1024.0,Low Tier,BGA,DDR3,1
4.0,22.0,1700.0,13.0,100.0,77979,2048.0,Low Tier,BGA,DDR3,1
4.0,14.0,3100.0,54.0,100.0,130407,8192.0,Mid Tier,Other,DDR4,1
4.0,14.0,3400.0,65.0,71.0,88196,8192.0,Mid Tier,LGA,DDR3,1
4.0,22.0,2600.0,47.0,100.0,78934,6144.0,Mid Tier,BGA,DDR3,1
4.0,22.0,2400.0,37.0,100.0,78935,6144.0,Mid Tier,BGA,DDR3,1
2.0,14.0,2000.0,15.0,105.0,84992,4096.0,Mid Tier,BGA,DDR3,1
2.0,14.0,3100.0,28.0,105.0,84993,4096.0,Mid Tier,BGA,DDR3,1
2.0,14.0,2200.0,15.0,105.0,84995,4096.0,Mid Tier,BGA,DDR3,1
2.0,14.0,2400.0,15.0,105.0,85214,4096.0,Mid Tier,BGA,DDR3,1
2.0,14.0,2600.0,15.0,105.0,85215,4096.0,Mid Tier,BGA,DDR3,1
4.0,14.0,2700.0,47.0,105.0,88094,6144.0,Mid Tier,BGA,DDR3,1
4.0,22.0,2800.0,47.0,100.0,78937,6144.0,Mid Tier,FCPGA,DDR3,1
4.0,22.0,2200.0,37.0,100.0,75119,6144.0,Mid Tier,FCPGA,DDR3,1
4.0,22.0,2000.0,35.0,66.35,75121,8192.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3400.0,84.0,72.72,75122,8192.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3500.0,84.0,72.72,75123,8192.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3100.0,65.0,71.35,75124,8192.0,Mid Tier,LGA,DDR3,1
4.0,22.0,2500.0,45.0,71.45,75125,8192.0,Mid Tier,LGA,DDR3,1
4.0,22.0,2400.0,47.0,100.0,75117,6144.0,Mid Tier,FCPGA,DDR3,1
4.0,22.0,2800.0,47.0,100.0,75131,8192.0,Mid Tier,FCPGA,DDR3,1
4.0,22.0,2400.0,47.0,100.0,75116,6144.0,Mid Tier,BGA,DDR3,1
4.0,22.0,2200.0,37.0,100.0,75118,6144.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1300.0,15.0,100.0,75028,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2600.0,28.0,100.0,75991,3072.0,Mid Tier,BGA,DDR3,1
4.0,22.0,2700.0,65.0,100.0,76640,4096.0,Mid Tier,BGA,DDR3,1
4.0,22.0,3000.0,65.0,100.0,76641,4096.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1500.0,11.5,100.0,76611,3072.0,Mid Tier,BGA,DDR3,1
4.0,22.0,3000.0,84.0,72.72,75036,6144.0,Mid Tier,LGA,DDR3,1
2.0,22.0,2700.0,35.0,66.35,75468,4096.0,Mid Tier,LGA,DDR3,1
4.0,22.0,2300.0,45.0,71.45,75050,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,2700.0,65.0,71.35,75037,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3100.0,65.0,71.35,75049,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3400.0,84.0,72.72,75048,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3200.0,84.0,72.72,75043,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,2900.0,65.0,71.35,75044,6144.0,Mid Tier,LGA,DDR3,1
2.0,22.0,2900.0,35.0,66.35,75045,4096.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3400.0,84.0,72.72,75047,6144.0,Mid Tier,LGA,DDR3,1
2.0,22.0,2400.0,28.0,100.0,75990,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1400.0,11.5,100.0,75802,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1600.0,15.0,100.0,75459,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1400.0,15.0,100.0,75033,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2500.0,37.0,100.0,76348,3072.0,Mid Tier,FCPGA,DDR3,1
2.0,22.0,1600.0,11.5,100.0,76612,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2800.0,37.0,100.0,76750,3072.0,Mid Tier,FCPGA,DDR3,1
2.0,22.0,1600.0,11.5,100.0,76610,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2600.0,37.0,100.0,76347,3072.0,Mid Tier,FCPGA,DDR3,1
2.0,22.0,1900.0,15.0,100.0,76308,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1600.0,25.0,100.0,76307,3072.0,Mid Tier,BGA,DDR3,1
4.0,22.0,2800.0,65.0,71.35,75040,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3100.0,84.0,72.72,75038,6144.0,Mid Tier,LGA,DDR3,1
2.0,22.0,2800.0,47.0,100.0,75027,3072.0,Mid Tier,BGA,DDR3,1
4.0,22.0,2700.0,47.0,100.0,75128,6144.0,Mid Tier,FCPGA,DDR3,1
4.0,22.0,2400.0,47.0,100.0,75469,6144.0,Mid Tier,BGA,DDR3,1
4.0,22.0,2300.0,45.0,71.45,75610,8192.0,Mid Tier,LGA,DDR3,1
2.0,22.0,1800.0,15.0,100.0,75460,4096.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2000.0,15.0,100.0,80343,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2900.0,37.0,100.0,80344,3072.0,Mid Tier,FCPGA,DDR3,1
2.0,22.0,2500.0,27.0,100.0,75554,4096.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1400.0,15.0,100.0,75030,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2900.0,37.0,100.0,79199,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1800.0,25.0,100.0,79201,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2600.0,37.0,100.0,81012,3072.0,Mid Tier,FCPGA,DDR3,1
2.0,22.0,1700.0,15.0,100.0,81016,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1600.0,11.5,100.0,81020,3072.0,Mid Tier,BGA,DDR3,1
4.0,22.0,1900.0,35.0,66.35,78927,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,2000.0,35.0,66.35,78928,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,2500.0,45.0,71.45,80813,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3300.0,84.0,72.72,80815,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3000.0,65.0,71.35,80816,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3200.0,84.0,72.72,80817,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,2900.0,65.0,71.35,80818,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3200.0,65.0,71.35,80812,6144.0,Mid Tier,LGA,DDR3,1
4.0,22.0,3500.0,88.0,72.72,80811,6144.0,Mid Tier,LGA,DDR3,1
2.0,22.0,2800.0,28.0,100.0,75992,4096.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1700.0,15.0,100.0,75114,4096.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1500.0,15.0,100.0,75112,4096.0,Mid Tier,BGA,DDR3,1
4.0,22.0,3200.0,65.0,100.0,76642,6144.0,Mid Tier,BGA,DDR3,1
4.0,22.0,2400.0,47.0,100.0,76085,6144.0,Mid Tier,BGA,DDR3,1
4.0,22.0,2300.0,47.0,100.0,76086,6144.0,Mid Tier,BGA,DDR3,1
4.0,22.0,2000.0,47.0,100.0,76087,6144.0,Mid Tier,BGA,DDR3,1
4.0,22.0,1600.0,47.0,100.0,76299,6144.0,Mid Tier,BGA,DDR3,1
4.0,22.0,1800.0,47.0,100.0,76298,6144.0,Mid Tier,BGA,DDR3,1
2.0,22.0,1700.0,11.5,100.0,76618,4096.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2100.0,15.0,100.0,76616,4096.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2900.0,37.0,100.0,76349,4096.0,Mid Tier,FCPGA,DDR3,1
4.0,22.0,3500.0,84.0,72.0,77656,8192.0,Mid Tier,LGA,DDR3,1
4.0,22.0,2600.0,47.0,100.0,76088,6144.0,Mid Tier,BGA,DDR3,1
4.0,22.0,2400.0,47.0,100.0,76297,6144.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2900.0,47.0,100.0,78929,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2600.0,28.0,100.0,83508,3072.0,Mid Tier,BGA,DDR3,1
2.0,22.0,2800.0,28.0,100.0,83507,3072.0,Mid Tier,BGA,DDR3,1
